Stkcd,Trdmnt,Opndt,Mopnprc,Clsdt,Mclsprc,Ndaytrd,Mretwd,Mretwd_scaled
600016,24-Feb,1,3.94,29,4.04,15,0.022785,-0.327392
600016,24-Mar,1,4.04,29,4.05,21,0.002475,-0.282557
600016,24-Apr,1,4.05,30,3.95,20,-0.024691,-0.299869
600016,24-May,6,3.97,31,3.91,20,-0.010127,-0.018022
600016,24-Jun,3,3.9,28,3.79,19,-0.030691,0.663035
600016,24-Jul,1,3.78,31,3.55,23,-0.009084,-0.156033
600016,24-Aug,1,3.55,30,3.43,22,-0.033803,0.128034
600016,24-Sep,2,3.43,30,4.02,19,0.172012,-0.412469
600016,24-Oct,8,4.41,31,3.78,18,-0.059702,-0.606846
600016,24-Nov,1,3.78,29,3.96,21,0.083458,0.257393
600016,24-Dec,2,3.96,31,4.13,22,0.042929,0.693216
600017,20-Jan,2,2.93,23,2.79,16,-0.041237,-0.398712
600017,20-Feb,3,2.51,28,2.58,20,-0.075269,-0.493242
600017,20-Mar,2,2.57,31,2.47,22,-0.042636,-0.093679
600017,20-Apr,1,2.46,30,2.43,21,-0.016194,-0.467455
600017,20-May,6,2.41,29,2.49,18,0.024691,-0.055491
600017,20-Jun,1,2.49,30,2.49,20,0.00996,-0.43011
600017,20-Jul,1,2.49,31,2.81,23,0.128514,-0.009299
600017,20-Aug,3,2.81,31,2.82,21,0.003559,-0.211776
600017,20-Sep,1,2.83,30,2.75,22,-0.024823,0.654529
600017,20-Oct,9,2.77,30,2.72,16,-0.010909,-0.042195
600017,20-Nov,2,2.71,30,2.9,21,0.066176,0.175065
600017,20-Dec,1,2.89,31,2.88,23,-0.006897,0.024953
600017,21-Jan,4,2.88,29,2.68,20,-0.069444,-0.140953
600017,21-Feb,1,2.69,26,2.73,15,0.018657,-0.134368
600017,21-Mar,1,2.74,31,2.89,23,0.058608,0.32646
600017,21-Apr,1,2.88,30,2.73,21,-0.055364,-0.546935
600017,21-May,6,2.73,31,2.75,18,0.007326,-0.43188
600017,21-Jun,1,2.74,30,2.67,21,-0.016598,-0.280431
600017,21-Jul,1,2.66,30,2.52,22,-0.05618,-0.282714
600017,21-Aug,2,2.52,31,2.64,22,0.047619,-0.183415
600017,21-Sep,1,2.64,30,2.75,20,0.041667,0.320905
600017,21-Oct,8,2.78,29,2.62,16,-0.047273,-0.225581
600017,21-Nov,1,2.61,30,2.62,22,0,-0.491986
600017,21-Dec,1,2.62,31,2.81,23,0.072519,0.230375
600017,22-Jan,4,2.81,28,2.75,19,-0.021352,0.663793
600017,22-Feb,7,2.78,28,3,16,0.090909,0.442149
600017,22-Mar,1,2.98,31,2.88,23,-0.04,-0.002116
600017,22-Apr,1,2.87,29,2.82,19,-0.020833,0.779103
600017,22-May,5,2.78,31,3.03,19,0.088652,-0.14248
600017,22-Jun,1,3.02,30,3.04,21,0.0033,-0.534027
600017,22-Jul,1,3.04,29,3.15,21,0.036184,0.174602
600017,22-Aug,1,3.14,31,3.08,23,-0.022222,0.006792
600017,22-Sep,1,3.09,30,2.75,21,-0.107143,-0.399674
600017,22-Oct,10,2.76,31,2.64,16,-0.04,-0.444945
600017,22-Nov,1,2.64,30,2.88,22,0.090909,0.018508
600017,22-Dec,1,2.89,30,2.82,22,-0.020833,0.155957
600017,23-Jan,3,2.81,31,2.85,16,0.010638,-0.695065
600017,23-Feb,1,2.86,28,2.88,20,0.010526,-0.317442
600017,23-Mar,1,2.88,31,2.79,23,-0.03125,-0.122646
600017,23-Apr,3,2.8,28,3,19,0.075269,0.665933
600017,23-May,4,2.99,31,2.99,20,0.009999,0.234956
600017,23-Jun,1,2.99,30,2.99,20,0,-0.274053
600017,23-Jul,3,3.02,31,3.13,21,0.046822,0.158832
600017,23-Aug,1,3.13,31,2.9,23,-0.073482,-0.296101
600017,23-Sep,1,2.9,28,3,20,0.034483,0.455169
600017,23-Oct,9,3.01,31,2.85,17,-0.05,-0.314806
600017,23-Nov,1,2.86,30,2.83,22,-0.007017,-0.408491
600017,23-Dec,1,2.83,29,2.75,21,-0.028269,-0.104078
600017,24-Jan,2,2.75,31,2.67,22,-0.029091,0.815033
600017,24-Feb,1,2.66,29,2.78,15,0.041198,-0.155497
600017,24-Mar,1,2.78,29,2.77,21,-0.003597,-0.332562
600017,24-Apr,1,2.76,30,2.82,20,0.01805,0.174128
600017,24-May,6,2.84,31,2.86,20,0.014185,0.296198
600017,24-Jun,3,2.86,28,2.67,19,-0.043621,0.497823
600017,24-Jul,1,2.68,31,2.85,23,0.067416,0.439364
600017,24-Aug,1,2.84,30,2.73,22,-0.042105,0.011366
600017,24-Sep,2,2.73,30,3.13,19,0.14652,-0.654887
600017,24-Oct,8,3.44,31,3.16,18,0.009585,-0.178594
600017,24-Nov,1,3.15,29,3.26,21,0.031646,-0.052448
600017,24-Dec,2,3.26,31,3.2,22,-0.018405,0.123937
600018,20-Jan,2,5.8,23,5.2,16,-0.098787,-0.877181
600018,20-Feb,3,4.68,28,4.54,20,-0.126923,-0.930017
600018,20-Mar,2,4.52,31,4.48,22,-0.013216,0.141598
600018,20-Apr,1,4.47,30,4.18,21,-0.066964,-0.921258
600018,20-May,6,4.16,29,4.05,18,-0.031101,-0.522901
600018,20-Jun,1,4.07,30,4.2,20,0.037037,-0.21531
600018,20-Jul,1,4.2,31,4.51,23,0.108333,-0.124387
600018,20-Aug,3,4.48,31,4.44,21,-0.015521,-0.363495
600018,20-Sep,1,4.41,30,4.18,22,-0.058559,0.219911
600018,20-Oct,9,4.22,30,4.18,16,0,0.094985
600018,20-Nov,2,4.19,30,4.63,21,0.107655,0.562995
600018,20-Dec,1,4.65,31,4.57,23,-0.012959,-0.016467
600018,21-Jan,4,4.59,29,4.41,20,-0.035011,0.130998
600018,21-Feb,1,4.41,26,4.77,15,0.081633,0.489247
600018,21-Mar,1,4.82,31,4.78,23,0.002096,-0.172215
600018,21-Apr,1,4.74,30,4.63,21,-0.031381,-0.336158
600018,21-May,6,4.65,31,4.69,18,0.012959,-0.388161
600018,21-Jun,1,4.69,30,4.77,21,0.017058,0.000831
600018,21-Jul,1,4.78,30,4.93,22,0.061453,0.45633
600018,21-Aug,2,4.94,31,5.59,22,0.133874,0.356568
600018,21-Sep,1,5.61,30,6.09,20,0.089446,0.681455
600018,21-Oct,8,6.25,29,5.66,16,-0.070608,-0.451002
600018,21-Nov,1,5.62,30,4.79,22,-0.15371,-1.506859
600018,21-Dec,1,4.79,31,5.48,23,0.14405,0.827152
600018,22-Jan,4,5.52,28,5.67,19,0.034671,1.260641
600018,22-Feb,7,5.75,28,5.69,16,0.003527,-0.474177
600018,22-Mar,1,5.71,31,5.47,23,-0.038665,0.006581
600018,22-Apr,1,5.65,29,5.93,19,0.084095,1.655186
600018,22-May,5,5.92,31,6.25,19,0.053963,-0.464267
600018,22-Jun,1,6.25,30,5.83,21,-0.0672,-1.138392
600018,22-Jul,1,5.82,29,5.48,21,-0.060034,-0.565565
600018,22-Aug,1,5.41,31,5.41,23,0.022954,0.484942
600018,22-Sep,1,5.42,30,5.56,21,0.027727,1.286405
600018,22-Oct,10,5.52,31,5.17,16,-0.070144,-0.688227
600018,22-Nov,1,5.15,30,5.45,22,0.054159,-0.318882
600018,22-Dec,1,5.49,30,5.34,22,-0.020183,0.163542
600018,23-Jan,3,5.36,31,5.33,16,-0.001873,-0.848403
600018,23-Feb,1,5.35,28,5.32,20,-0.001876,-0.477334
600018,23-Mar,1,5.34,31,5.54,23,0.041353,0.540212
600018,23-Apr,3,5.54,28,5.73,19,0.034296,0.331058
600018,23-May,4,5.65,31,5.27,20,-0.080279,-0.718031
600018,23-Jun,1,5.28,30,5.25,20,-0.003795,-0.314888
600018,23-Jul,3,5.24,31,5.42,21,0.032381,0.011408
600018,23-Aug,1,5.41,31,5.1,23,-0.03361,0.180474
600018,23-Sep,1,5.09,28,5.15,20,0.009804,0.121559
600018,23-Oct,9,5.14,31,5,17,-0.029126,-0.132078
600018,23-Nov,1,5,30,5.03,22,0.006,-0.262503
600018,23-Dec,1,5.05,29,4.9,21,-0.025845,-0.072962
600018,24-Jan,2,4.9,31,5.52,22,0.126531,2.037814
600018,24-Feb,1,5.51,29,5.43,15,-0.016304,-0.692309
600018,24-Mar,1,5.41,29,5.37,21,-0.01105,-0.393941
600018,24-Apr,1,5.39,30,5.61,20,0.044693,0.469598
600018,24-May,6,5.68,31,5.69,20,0.045191,0.696935
600018,24-Jun,3,5.68,28,5.78,19,0.015817,1.257287
600018,24-Jul,1,5.79,31,6.04,23,0.044983,0.264769
600018,24-Aug,1,6,30,5.92,22,-0.019867,0.323877
600018,24-Sep,2,5.97,30,6.5,19,0.097973,-1.116548
600018,24-Oct,8,7.1,31,5.95,18,-0.084615,-0.760829
600018,24-Nov,1,5.95,29,5.8,21,-0.02521,-0.392454
600018,24-Dec,2,5.81,31,6.12,22,0.063994,0.888734
600019,20-Jan,2,5.77,23,5.43,16,-0.054007,-0.504881
600019,20-Feb,3,4.89,28,5.2,20,-0.042357,-0.214945
600019,20-Mar,2,5.18,31,4.87,22,-0.063462,-0.260229
600019,20-Apr,1,4.87,30,4.87,21,0,-0.322707
600019,20-May,6,4.85,29,4.89,18,0.004107,-0.227938
600019,20-Jun,1,4.9,30,4.56,20,-0.010969,-0.596139
600019,20-Jul,1,4.56,31,4.92,23,0.078947,-0.29197
600019,20-Aug,3,4.95,31,4.94,21,0.004065,-0.207752
600019,20-Sep,1,4.94,30,4.99,22,0.010121,1.104711
600019,20-Oct,9,5.03,30,5.34,16,0.07014,0.976992
600019,20-Nov,2,5.34,30,6.21,21,0.162921,1.079867
600019,20-Dec,1,6.29,31,5.95,23,-0.041868,-0.213993
600019,21-Jan,4,5.96,29,6.56,20,0.102521,1.217221
600019,21-Feb,1,6.54,26,7.52,15,0.146341,1.130012
600019,21-Mar,1,7.6,31,8.08,23,0.074468,0.466413
600019,21-Apr,1,8.08,30,8.63,21,0.068069,0.537868
600019,21-May,6,8.85,31,7.88,18,-0.086906,-1.163236
600019,21-Jun,1,7.78,30,7.64,21,0.011095,-0.049002
600019,21-Jul,1,7.67,30,7.92,22,0.036649,0.300496
600019,21-Aug,2,7.6,31,10.19,22,0.286616,1.31278
600019,21-Sep,1,10.2,30,8.7,20,-0.146222,-1.096943
600019,21-Oct,8,8.85,29,7.13,16,-0.143544,-1.155579
600019,21-Nov,1,7.14,30,6.52,22,-0.085554,-1.056858
600019,21-Dec,1,6.54,31,7.16,23,0.098159,0.444288
600019,22-Jan,4,7.14,28,7.04,19,-0.01676,0.712715
600019,22-Feb,7,7.05,28,7.22,16,0.025568,-0.243046
600019,22-Mar,1,7.25,31,6.75,23,-0.065097,-0.165614
600019,22-Apr,1,6.72,29,6.46,19,-0.042963,0.594332
600019,22-May,5,6.45,31,6.4,19,-0.009288,-1.051004
600019,22-Jun,1,6.4,30,6.02,21,-0.020313,-0.73645
600019,22-Jul,1,6.04,29,5.67,21,-0.05814,-0.550995
600019,22-Aug,1,5.67,31,5.33,23,-0.059965,-0.392686
600019,22-Sep,1,5.32,30,5.26,21,-0.013133,0.775593
600019,22-Oct,10,5.26,31,4.81,16,-0.053466,-0.553624
600019,22-Nov,1,4.8,30,5.64,22,0.172557,0.768092
600019,22-Dec,1,5.67,30,5.59,22,-0.008865,0.2956
600019,23-Jan,3,5.58,31,6.18,16,0.105546,0.468154
600019,23-Feb,1,6.19,28,6.58,20,0.064725,0.381313
600019,23-Mar,1,6.62,31,6.24,23,-0.051672,-0.309096
600019,23-Apr,3,6.21,28,6.44,19,0.032051,0.31271
600019,23-May,4,6.56,31,5.88,20,-0.086956,-0.788514
600019,23-Jun,1,5.87,30,5.62,20,-0.027538,-0.570367
600019,23-Jul,3,5.62,31,6.42,21,0.142349,1.134041
600019,23-Aug,1,6.43,31,6.06,23,-0.056075,-0.088042
600019,23-Sep,1,6.08,28,6.09,20,0.00495,0.055943
600019,23-Oct,9,6.09,31,6.26,17,0.047079,0.535007
600019,23-Nov,1,6.28,30,6.22,22,-0.00639,-0.401459
600019,23-Dec,1,6.23,29,5.93,21,-0.046624,-0.339698
600019,24-Jan,2,5.93,31,6.15,22,0.037099,1.335113
600019,24-Feb,1,6.12,29,6.67,15,0.084553,0.249244
600019,24-Mar,1,6.66,29,6.64,21,-0.004498,-0.339983
600019,24-Apr,1,6.66,30,6.95,20,0.046687,0.491712
600019,24-May,6,7.01,31,6.9,20,-0.007194,0.019886
600019,24-Jun,3,6.9,28,6.65,19,-0.007247,0.962589
600019,24-Jul,1,6.62,31,6.8,23,0.022556,0.09022
600019,24-Aug,1,6.8,30,5.96,22,-0.123529,-1.132886
600019,24-Sep,2,5.95,30,6.94,19,0.185189,-0.287162
600019,24-Oct,8,7.63,31,6.52,18,-0.060519,-0.611895
600019,24-Nov,1,6.5,29,6.62,21,0.015338,-0.149972
600019,24-Dec,2,6.62,31,7,22,0.057402,0.82755
600020,20-Jan,2,4.43,23,4.26,16,-0.031818,-0.320402
600020,20-Feb,3,3.83,28,3.83,20,-0.100939,-0.710302
600020,20-Mar,2,3.85,31,3.77,22,-0.015666,0.122005
600020,20-Apr,1,3.76,30,3.92,21,0.039788,0.032934
600020,20-May,6,3.87,29,3.6,18,-0.081633,-0.946243
600020,20-Jun,1,3.61,30,3.54,20,-0.016667,-0.641341
600020,20-Jul,1,3.54,31,3.72,23,0.066844,-0.360991
600020,20-Aug,3,3.73,31,3.65,21,-0.018817,-0.389704
600020,20-Sep,1,3.65,30,3.45,22,-0.054794,0.268415
600020,20-Oct,9,3.47,30,3.4,16,-0.014493,-0.087264
600020,20-Nov,2,3.42,30,3.56,21,0.047059,-0.003726
600020,20-Dec,1,3.55,31,3.39,23,-0.047753,-0.254203
600020,21-Jan,4,3.39,29,3.09,20,-0.088495,-0.291417
600020,21-Feb,1,3.09,26,3.26,15,0.055016,0.225674
600020,21-Mar,1,3.26,31,3.37,23,0.033742,0.107037
600020,21-Apr,1,3.33,30,3.41,21,0.011869,0.043949
600020,21-May,6,3.41,31,3.37,18,-0.01173,-0.579778
600020,21-Jun,1,3.37,30,3.25,21,-0.035608,-0.439296
600020,21-Jul,1,3.25,30,3.08,22,-0.041943,-0.193268
600020,21-Aug,2,3.06,31,3.29,22,0.068182,-0.054684
600020,21-Sep,1,3.3,30,3.37,20,0.024316,0.189971
600020,21-Oct,8,3.4,29,3.15,16,-0.065282,-0.399551
600020,21-Nov,1,3.12,30,3.13,22,-0.006349,-0.533906
600020,21-Dec,1,3.13,31,3.27,23,0.044729,-0.001474
600020,22-Jan,4,3.26,28,3.15,19,-0.036697,0.500314
600020,22-Feb,7,3.17,28,3.25,16,0.031746,-0.17826
600020,22-Mar,1,3.25,31,3.29,23,0.012308,0.338653
600020,22-Apr,1,3.29,29,3.06,19,-0.069909,0.36935
600020,22-May,5,3.04,31,3.13,19,0.022876,-0.75264
600020,22-Jun,1,3.12,30,3.12,21,-0.003195,-0.589706
600020,22-Jul,1,3.12,29,3.09,21,0.022435,0.068836
600020,22-Aug,1,3.08,31,3,23,-0.029126,-0.066281
600020,22-Sep,1,3,30,2.88,21,-0.04,0.439715
600020,22-Oct,10,2.88,31,2.66,16,-0.076389,-0.738628
600020,22-Nov,1,2.65,30,2.9,22,0.090226,0.012238
600020,22-Dec,1,2.94,30,2.96,22,0.02069,0.640448
600020,23-Jan,3,2.96,31,3.02,16,0.02027,-0.577012
600020,23-Feb,1,3.02,28,3.15,20,0.043046,0.101819
600020,23-Mar,1,3.15,31,3.14,23,-0.003175,0.133676
600020,23-Apr,3,3.13,28,3.41,19,0.085987,0.753532
600020,23-May,4,3.66,31,3.53,20,0.040826,0.56037
600020,23-Jun,1,3.51,30,3.67,20,0.03966,0.152696
600020,23-Jul,3,3.7,31,3.86,21,0.051771,0.209355
600020,23-Aug,1,3.86,31,3.47,23,-0.101036,-0.625443
600020,23-Sep,1,3.48,28,3.6,20,0.037464,0.495466
600020,23-Oct,9,3.58,31,3.57,17,-0.008333,0.04994
600020,23-Nov,1,3.58,30,3.48,22,-0.02521,-0.612528
600020,23-Dec,1,3.48,29,3.68,21,0.057471,0.996552
600020,24-Jan,2,3.68,31,3.61,22,-0.019022,0.894149
600020,24-Feb,1,3.58,29,3.64,15,0.00831,-0.462524
600020,24-Mar,1,3.65,29,3.74,21,0.027473,-0.076689
600020,24-Apr,1,3.76,30,3.74,20,0,-0.026047
600020,24-May,6,3.75,31,3.63,20,0.009674,0.237896
600020,24-Jun,3,3.63,28,3.54,19,-0.024793,0.738396
600020,24-Jul,1,3.54,31,3.72,23,0.050848,0.310416
600020,24-Aug,1,3.7,30,3.81,22,0.024194,0.943067
600020,24-Sep,2,3.8,30,4.23,19,0.110236,-0.999932
600020,24-Oct,8,4.65,31,4,18,-0.054374,-0.573914
600020,24-Nov,1,4,29,4.16,21,0.04,-0.00249
600020,24-Dec,2,4.17,31,4.22,22,0.014423,0.428634
600021,20-Jan,2,8.05,23,7.46,16,-0.073292,-0.665216
600021,20-Feb,3,6.71,28,7.04,20,-0.0563,-0.332844
600021,20-Mar,2,7.04,31,7.02,22,-0.002841,0.22457
600021,20-Apr,1,6.98,30,7.36,21,0.048433,0.110206
600021,20-May,6,7.24,29,7.33,18,0.013491,-0.149321
600021,20-Jun,1,7.33,30,7.4,20,0.00955,-0.433363
600021,20-Jul,1,7.42,31,7.85,23,0.060811,-0.395397
600021,20-Aug,3,7.86,31,7.53,21,-0.040764,-0.564221
600021,20-Sep,1,7.53,30,7.51,22,-0.002656,0.940105
600021,20-Oct,9,7.59,30,7.15,16,-0.047936,-0.507807
600021,20-Nov,2,7.12,30,7.43,21,0.039161,-0.077591
600021,20-Dec,1,7.43,31,7.12,23,-0.041723,-0.213002
600021,21-Jan,4,7.13,29,6.79,20,-0.046348,0.041458
600021,21-Feb,1,6.79,26,6.79,15,0,-0.319117
600021,21-Mar,1,6.79,31,7.82,23,0.151694,1.147873
600021,21-Apr,1,7.73,30,7.04,21,-0.099744,-0.936972
600021,21-May,6,7.03,31,6.99,18,0.008634,-0.421728
600021,21-Jun,1,6.97,30,6.91,21,-0.011445,-0.237367
600021,21-Jul,1,6.93,30,6.77,22,-0.02026,-0.057042
600021,21-Aug,2,6.8,31,7.28,22,0.075332,-0.009923
600021,21-Sep,1,7.3,30,12.37,20,0.699176,5.282601
600021,21-Oct,8,12.14,29,11.06,16,-0.105901,-0.79194
600021,21-Nov,1,10.87,30,9.96,22,-0.099457,-1.148653
600021,21-Dec,1,9.88,31,12.82,23,0.287149,2.021014
600021,22-Jan,4,13.08,28,12.17,19,-0.050702,0.35111
600021,22-Feb,7,12.46,28,11.63,16,-0.044371,-0.976457
600021,22-Mar,1,11.49,31,9.7,23,-0.16595,-0.822637
600021,22-Apr,1,9.55,29,8.92,19,-0.080412,0.281656
600021,22-May,5,8.92,31,10,19,0.121076,0.158296
600021,22-Jun,1,9.92,30,10.25,21,0.025,-0.348002
600021,22-Jul,1,10.35,29,9.67,21,-0.056585,-0.539033
600021,22-Aug,1,9.6,31,9.82,23,0.015512,0.406175
600021,22-Sep,1,9.66,30,8.99,21,-0.084521,-0.116865
600021,22-Oct,10,9.1,31,9.17,16,0.020022,0.039471
600021,22-Nov,1,9.26,30,10.35,22,0.128681,0.365281
600021,22-Dec,1,10.32,30,10.01,22,-0.03285,0.015743
600021,23-Jan,3,10.08,31,10.07,16,0.005994,-0.751983
600021,23-Feb,1,10.15,28,10.24,20,0.016882,-0.235498
600021,23-Mar,1,10.24,31,9.93,23,-0.030273,-0.113726
600021,23-Apr,3,9.93,28,10.46,19,0.053374,0.486984
600021,23-May,4,10.4,31,11.68,20,0.120227,1.398538
600021,23-Jun,1,11.67,30,10.77,20,-0.077911,-1.112389
600021,23-Jul,3,10.77,31,10.3,21,-0.04364,-0.764669
600021,23-Aug,1,10.29,31,9.18,23,-0.108738,-0.717502
600021,23-Sep,1,9.19,28,8.87,20,-0.033769,-0.467459
600021,23-Oct,9,8.87,31,8.74,17,-0.014656,-0.005411
600021,23-Nov,1,8.75,30,8.8,22,0.006865,-0.252802
600021,23-Dec,1,8.81,29,8.46,21,-0.038636,-0.237158
600021,24-Jan,2,8.45,31,7.94,22,-0.061466,0.56065
600021,24-Feb,1,7.84,29,8.35,15,0.051637,-0.058044
600021,24-Mar,1,8.38,29,8.68,21,0.039521,0.022531
600021,24-Apr,1,8.74,30,9.19,20,0.058756,0.625557
600021,24-May,6,9.29,31,10.05,20,0.09358,1.322338
600021,24-Jun,3,10.01,28,9.89,19,0.00439,1.11128
600021,24-Jul,1,9.85,31,9.4,23,-0.049545,-0.470939
600021,24-Aug,1,9.36,30,8.56,22,-0.089362,-0.652737
600021,24-Sep,2,8.52,30,9.67,19,0.129673,-0.815094
600021,24-Oct,8,10.58,31,9.54,18,-0.013444,-0.320933
600021,24-Nov,1,9.57,29,9.47,21,-0.007338,-0.285577
600021,24-Dec,2,9.46,31,9.17,22,-0.031679,0.000732
600022,20-Jan,2,1.44,23,1.35,16,-0.055944,-0.520985
600022,20-Feb,3,1.22,28,1.3,20,-0.037037,-0.16996
600022,20-Mar,2,1.3,31,1.29,22,-0.007692,0.185775
600022,20-Apr,1,1.29,30,1.27,21,-0.015504,-0.461288
600022,20-May,6,1.26,29,1.24,18,-0.023622,-0.460244
600022,20-Jun,1,1.24,30,1.29,20,0.040323,-0.189243
600022,20-Jul,1,1.29,31,1.37,23,0.062015,-0.38853
600022,20-Aug,3,1.37,31,1.38,21,0.007299,-0.182036
600022,20-Sep,1,1.39,30,1.35,22,-0.021739,0.69426
600022,20-Oct,9,1.36,30,1.35,16,0,0.094985
600022,20-Nov,2,1.35,30,1.46,21,0.081481,0.318204
600022,20-Dec,1,1.46,31,1.43,23,-0.020548,-0.06832
600022,21-Jan,4,1.42,29,1.32,20,-0.076923,-0.200022
600022,21-Feb,1,1.31,26,1.43,15,0.083333,0.506081
600022,21-Mar,1,1.43,31,1.54,23,0.076923,0.488076
600022,21-Apr,1,1.54,30,1.74,21,0.12987,1.081011
600022,21-May,6,1.77,31,1.75,18,0.005747,-0.444135
600022,21-Jun,1,1.74,30,1.72,21,0.00654,-0.087068
600022,21-Jul,1,1.72,30,2.07,22,0.203488,1.348683
600022,21-Aug,2,2.02,31,2.37,22,0.144927,0.425763
600022,21-Sep,1,2.41,30,2.06,20,-0.130802,-0.980581
600022,21-Oct,8,2.08,29,1.87,16,-0.092233,-0.659904
600022,21-Nov,1,1.85,30,1.73,22,-0.074866,-0.98629
600022,21-Dec,1,1.73,31,1.79,23,0.034682,-0.085295
600022,22-Jan,4,1.79,28,1.69,19,-0.055866,0.296095
600022,22-Feb,7,1.7,28,1.81,16,0.071006,0.233437
600022,22-Mar,1,1.81,31,1.68,23,-0.071823,-0.209432
600022,22-Apr,1,1.68,29,1.62,19,-0.035714,0.654856
600022,22-May,5,1.6,31,1.65,19,0.018518,-0.793066
600022,22-Jun,1,1.65,30,1.74,21,0.091764,0.224336
600022,22-Jul,1,1.73,29,1.68,21,-0.034483,-0.369011
600022,22-Aug,1,1.68,31,1.6,23,-0.047619,-0.262014
600022,22-Sep,1,1.59,30,1.49,21,-0.06875,0.080296
600022,22-Oct,10,1.49,31,1.43,16,-0.040268,-0.447108
600022,22-Nov,1,1.42,30,1.55,22,0.083916,-0.045692
600022,22-Dec,1,1.56,30,1.48,22,-0.045161,-0.127902
600022,23-Jan,3,1.48,31,1.53,16,0.033784,-0.411381
600022,23-Feb,1,1.54,28,1.58,20,0.03268,-0.031824
600022,23-Mar,1,1.58,31,1.53,23,-0.031646,-0.126261
600022,23-Apr,3,1.54,28,1.54,19,0.006536,0.104174
600022,23-May,4,1.53,31,1.45,20,-0.058442,-0.487516
600022,23-Jun,1,1.45,30,1.42,20,-0.000145,-0.275613
600022,23-Jul,3,1.42,31,1.58,21,0.112676,0.831117
600022,23-Aug,1,1.58,31,1.47,23,-0.06962,-0.24994
600022,23-Sep,1,1.46,28,1.46,20,-0.006803,-0.102933
600022,23-Oct,9,1.45,31,1.43,17,-0.020548,-0.056988
600022,23-Nov,1,1.43,30,1.42,22,-0.006993,-0.408222
600022,23-Dec,1,1.42,29,1.37,21,-0.035211,-0.193191
600022,24-Jan,2,1.37,31,1.3,22,-0.051095,0.642139
600022,24-Feb,1,1.31,29,1.38,15,0.061539,0.034396
600022,24-Mar,1,1.38,29,1.33,21,-0.036232,-0.601324
600022,24-Apr,1,1.34,30,1.3,20,-0.022557,-0.276203
600022,24-May,6,1.31,31,1.25,20,-0.038461,-0.384224
600022,24-Jun,3,1.24,28,1.22,19,-0.024,0.748529
600022,24-Jul,1,1.22,31,1.31,23,0.073771,0.488824
600022,24-Aug,1,1.32,30,1.25,22,-0.045802,-0.040588
600022,24-Sep,2,1.26,30,1.5,19,0.2,-0.146315
600022,24-Oct,8,1.64,31,1.54,18,0.026667,-0.073013
600022,24-Nov,1,1.54,29,1.48,21,-0.038961,-0.474686
600022,24-Dec,2,1.48,31,1.45,22,-0.02027,0.106626
600023,20-Jan,2,3.97,23,3.75,16,-0.05303,-0.496758
600023,20-Feb,3,3.44,28,3.45,20,-0.08,-0.533246
600023,20-Mar,2,3.45,31,3.39,22,-0.017391,0.10821
600023,20-Apr,1,3.39,30,3.49,21,0.029498,-0.059042
600023,20-May,6,3.47,29,3.47,18,-0.005731,-0.310358
600023,20-Jun,1,3.47,30,3.51,20,0.011528,-0.417672
600023,20-Jul,1,3.53,31,3.53,23,0.061415,-0.391952
600023,20-Aug,3,3.53,31,3.8,21,0.076488,0.368137
600023,20-Sep,1,3.79,30,3.63,22,-0.044737,0.397979
600023,20-Oct,9,3.66,30,3.59,16,-0.01102,-0.043591
600023,20-Nov,2,3.59,30,3.77,21,0.05014,0.025089
600023,20-Dec,1,3.76,31,3.63,23,-0.037135,-0.181654
600023,21-Jan,4,3.63,29,3.5,20,-0.035813,0.124663
600023,21-Feb,1,3.51,26,3.5,15,0,-0.319117
600023,21-Mar,1,3.51,31,3.97,23,0.134286,0.994261
600023,21-Apr,1,3.92,30,3.58,21,-0.098237,-0.923728
600023,21-May,6,3.57,31,3.65,18,0.019553,-0.336983
600023,21-Jun,1,3.64,30,3.67,21,0.005479,-0.095935
600023,21-Jul,1,3.67,30,3.27,22,-0.050545,-0.247311
600023,21-Aug,2,3.27,31,3.46,22,0.058104,-0.117776
600023,21-Sep,1,3.49,30,4.11,20,0.187862,1.424122
600023,21-Oct,8,4.14,29,3.78,16,-0.080292,-0.544551
600023,21-Nov,1,3.76,30,3.71,22,-0.018518,-0.614252
600023,21-Dec,1,3.71,31,4.04,23,0.088949,0.367449
600023,22-Jan,4,4.05,28,3.62,19,-0.10396,-0.21628
600023,22-Feb,7,3.66,28,3.73,16,0.030387,-0.192511
600023,22-Mar,1,3.73,31,3.39,23,-0.091153,-0.33536
600023,22-Apr,1,3.38,29,3.43,19,0.011799,1.05156
600023,22-May,5,3.42,31,3.5,19,0.020408,-0.775534
600023,22-Jun,1,3.49,30,3.47,21,-0.008572,-0.6358
600023,22-Jul,1,3.48,29,3.48,21,0.002882,-0.081577
600023,22-Aug,1,3.47,31,3.52,23,0.011495,0.363658
600023,22-Sep,1,3.53,30,3.17,21,-0.099432,-0.303275
600023,22-Oct,10,3.18,31,3.34,16,0.053628,0.310692
600023,22-Nov,1,3.34,30,3.53,22,0.056886,-0.293846
600023,22-Dec,1,3.54,30,3.49,22,-0.011332,0.266815
600023,23-Jan,3,3.49,31,3.54,16,0.014327,-0.649851
600023,23-Feb,1,3.54,28,3.77,20,0.064972,0.384498
600023,23-Mar,1,3.79,31,3.58,23,-0.050398,-0.297465
600023,23-Apr,3,3.59,28,4.49,19,0.25419,2.128264
600023,23-May,4,4.49,31,5.2,20,0.158129,1.798636
